ln_FDI,ln_TB,ln_EX,ln_IM,ln_RER_pos,ln_RER_neg,IPI_VN,IPI_World_diff,ln_WTI,ln_M2_diff,COVID
0.5329438033945396,0.11524818829930066,16.99773770954699,16.882489521247688,0.0,0.0026167793769502623,98.30701861,-2.416971742913576,3.7064737625148876,0.0002485875611148991,1
0.5447509951579803,0.19270577073551617,17.10504821815749,16.912342447421974,0.0,0.002874098333014885,98.68952577,-2.1594098336455314,3.745732265706719,0.0008364705678487461,1
0.5434161364054457,0.10154336443207358,17.08247424330153,16.980930878869454,1.602784113963196e-05,0.0,102.6173218,0.541606316229637,3.679586407202344,0.0009168640141568041,1
0.7267772953999818,0.1162872808165842,17.09190093102683,16.97561365021025,0.0005584983896156359,0.0,101.4740326,-0.6275241615285587,3.673765816303888,0.0003768757241169318,1
0.7244336157974108,0.012189096151967903,17.013100967148752,17.000911870996784,7.075210946894117e-05,0.0,99.56857947,-0.28829808698662696,3.7121075802331434,0.0009169092531009504,1
0.7265983975168335,-0.01183444013701642,17.106722672196963,17.11855711233398,0.0,0.0018932544779506344,101.3432566,-0.06745965108558849,3.8505730431119236,0.0019590481546361005,1
0.3045930228774222,0.11055229541593906,17.334067181791333,17.223514886375394,0.0,0.005926286569195582,105.1989574,-0.3384939579865298,3.9512437185814275,0.00046195627318601495,1
0.31036290667483873,-0.019930774337348474,16.979025965744817,16.998956740082168,0.007078157575261201,0.0,100.1884821,-0.9752569843955339,4.078215180292217,0.0001304067749923199,1
0.3220892962537594,0.038866970886762886,17.36901171497511,17.330144744088347,0.0,0.007740807745314271,98.58080788,1.2806778526360363,4.132442850820759,0.0006058587931740966,1
0.5449464314033268,-0.0357015439350857,17.258064191405857,17.29376573534094,0.0,0.0080872206020004,98.56301329,0.4135445959834172,4.12260802749496,0.0005687509893972376,1
0.5490654714125589,-0.05256140148235252,17.246224281419614,17.29878568290197,0.0,0.007117353726192377,97.79822781,-2.817456692124265,4.176999240344289,0.00045758048233146553,1
0.521082838218639,-0.0004443231826219106,17.27966302028355,17.280107343466174,0.0,0.009571987512988045,97.34931969,2.555714312931856,4.268017718062014,0.000432557533947886,1
0.3049638780863083,-0.030032046785083807,17.304355930601034,17.33438797738612,0.001630965604597634,0.0,95.18173293,-0.9196091178590438,4.283448621312786,0.00021500953946018697,1
0.2745595981673682,0.021169424439077218,17.271797837784387,17.25062841334531,0.0,0.006265924241345644,89.37620387,-0.4099574161347208,4.215529213226812,0.00031413097464438877,1
0.31296451106058176,0.03646160247539586,17.266713967508515,17.23025236503312,0.0,0.01284697486134867,93.0293189,-0.3495266837117761,4.271793154274181,0.0005788776869208867,1
0.746058839688548,0.10567902589241598,17.337102229655304,17.231423203762887,0.0,0.010651263187872573,95.71197278,1.7392490540856897,4.400357591358605,0.00013490305785213152,1
0.7742293478081441,0.05884226289568312,17.437762216592834,17.37891995369715,0.0,0.005008847333231259,102.0144452,0.2924789106715453,4.371344786327021,0.000627189397540473,1
0.7804283961398678,0.10218442440750648,17.51363838869835,17.411453964290843,0.005319124919747509,0.0,104.7329352,-0.42142383786700766,4.272630207894483,0.0016664412174760557,1
0.37930455194897394,0.10245372565410785,17.431314272373832,17.328860546719724,0.0,0.015613895755077323,109.2322706,-0.7058723968766945,4.421487703554795,0.0015548273160912451,1
0.38426462426559943,-0.0788358185065555,17.139287152823456,17.21812297133001,0.003146169481324179,0.0,117.8314121,0.26897859830508075,4.517867857585295,-0.00046202810127971006,1
0.3989089970348581,0.0700168813505744,17.5262140508273,17.456197169476724,0.0,0.0016726410971301675,113.7233467,-0.925921931782725,4.686750172980514,0.000970084472697863,1
0.6258683749367001,0.06854042818031258,17.498034357627308,17.429493929446995,0.0,0.0014116680898617062,116.4950325,-0.9839722464296985,4.622813621160686,3.3719355573946785e-05,1
0.6360846444765189,-0.018705640615734903,17.427303493070063,17.4460091336858,0.0002216644686665603,0.0,116.9183356,1.9186125674662047,4.696381066041475,-0.00010304882527112369,1
